#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4454    -5.98323    -5.98554  0.00147031
        4455     -5.9832    -5.98554  0.00146998
        4456    -5.98316    -5.98554  0.00146965
        4457    -5.98388    -5.98554  0.00146932
        4458    -5.98415    -5.98554  0.00146899
        4459    -5.98429    -5.98554  0.00146866
        4460    -5.98399    -5.98554  0.00146833
        4461    -5.98401    -5.98554    0.001468
        4462     -5.9842    -5.98554  0.00146767
        4463    -5.98443    -5.98554  0.00146734
        4464    -5.98468    -5.98554  0.00146702
        4465    -5.98467    -5.98554  0.00146669
        4466    -5.98499    -5.98554  0.00146636
        4467    -5.98504    -5.98554  0.00146603
        4468    -5.98513    -5.98554   0.0014657
        4469    -5.98542    -5.98554  0.00146537
        4470    -5.98619    -5.98554  0.00146505
        4471      -5.987    -5.98554  0.00146472
        4472     -5.9877    -5.98554  0.00146439
        4473    -5.98828    -5.98554  0.00146406
        4474    -5.98889    -5.98554  0.00146374
        4475    -5.98953    -5.98554  0.00146341
        4476    -5.99006    -5.98554  0.00146308
        4477    -5.99106    -5.98554  0.00146276
        4478    -5.99133    -5.98555  0.00146243
        4479    -5.99222    -5.98555  0.00146211
        4480    -5.99297    -5.98555  0.00146178
        4481    -5.99389    -5.98555  0.00146146
        4482    -5.99451    -5.98555  0.00146113
        4483    -5.99529    -5.98555  0.00146081
        4484    -5.99607    -5.98556  0.00146048
        4485    -5.99684    -5.98556  0.00146016
        4486    -5.99746    -5.98556  0.00145984
        4487    -5.99822    -5.98556  0.00145951
        4488    -5.99941    -5.98557  0.00145919
        4489    -5.99999    -5.98557  0.00145887
        4490     -6.0004    -5.98557  0.00145855
        4491    -6.00109    -5.98558  0.00145823
        4492     -6.0019    -5.98558  0.00145791
        4493    -6.00254    -5.98559  0.00145759
        4494      -6.003    -5.98559  0.00145727
        4495    -6.00374    -5.98559  0.00145695
        4496     -6.0046     -5.9856  0.00145663
        4497    -6.00497     -5.9856  0.00145632
        4498    -6.00547    -5.98561    0.001456
        4499    -6.00608    -5.98561  0.00145568
        4500    -6.00636    -5.98562  0.00145537
        4501    -6.00676    -5.98562  0.00145505
        4502    -6.00713    -5.98562  0.00145473
        4503    -6.00731    -5.98563  0.00145442
        4504     -6.0076    -5.98563   0.0014541
        4505    -6.00756    -5.98564  0.00145379
        4506    -6.00778    -5.98564  0.00145348
        4507    -6.00796    -5.98565  0.00145316
        4508     -6.0081    -5.98565  0.00145285
        4509     -6.0079    -5.98566  0.00145253
        4510    -6.00841    -5.98566  0.00145222
        4511    -6.00843    -5.98567  0.00145191
        4512     -6.0081    -5.98567  0.00145159
        4513    -6.00787    -5.98568  0.00145128
        4514    -6.00759    -5.98568  0.00145097
        4515    -6.00726    -5.98569  0.00145065
        4516    -6.00733    -5.98569  0.00145034
        4517    -6.00705     -5.9857  0.00145003
        4518    -6.00656     -5.9857  0.00144971
        4519    -6.00647    -5.98571   0.0014494
        4520    -6.00588    -5.98571  0.00144909
        4521    -6.00522    -5.98572  0.00144877
        4522    -6.00452    -5.98572  0.00144846
        4523    -6.00406    -5.98572  0.00144814
        4524    -6.00309    -5.98573  0.00144783
        4525    -6.00222    -5.98573  0.00144751
        4526     -6.0013    -5.98574   0.0014472
        4527    -6.00064    -5.98574  0.00144688
        4528    -5.99948    -5.98574  0.00144656
        4529    -5.99858    -5.98574  0.00144625
        4530    -5.99719    -5.98575  0.00144593
        4531    -5.99667    -5.98575  0.00144561
        4532    -5.99566    -5.98575   0.0014453
        4533    -5.99463    -5.98575  0.00144498
        4534    -5.99343    -5.98576  0.00144466
        4535    -5.99237    -5.98576  0.00144434
        4536    -5.99114    -5.98576  0.00144403
        4537    -5.98977    -5.98576  0.00144371
        4538     -5.9887    -5.98576  0.00144339
        4539    -5.98734    -5.98576  0.00144307
        4540     -5.9863    -5.98576  0.00144275
        4541    -5.98529    -5.98576  0.00144244
        4542    -5.98431    -5.98576  0.00144212
        4543    -5.98321    -5.98576   0.0014418
        4544     -5.9823    -5.98576  0.00144148
        4545     -5.9813    -5.98576  0.00144117
        4546    -5.98019    -5.98576  0.00144085
        4547     -5.9793    -5.98575  0.00144053
        4548    -5.97892    -5.98575  0.00144022
        4549    -5.97846    -5.98575   0.0014399
        4550    -5.97777    -5.98575  0.00143959
        4551     -5.9773    -5.98575  0.00143927
        4552    -5.97676    -5.98575  0.00143896
        4553    -5.97643    -5.98574  0.00143864
        4554    -5.97588    -5.98574  0.00143833
        4555     -5.9757    -5.98574  0.00143801
        4556     -5.9759    -5.98574   0.0014377
        4557    -5.97571    -5.98573  0.00143739
        4558    -5.97589    -5.98573  0.00143707
        4559    -5.97597    -5.98573  0.00143676
        4560    -5.97612    -5.98573  0.00143645
        4561    -5.97617    -5.98573  0.00143613
        4562    -5.97611    -5.98572  0.00143582
        4563     -5.9764    -5.98572  0.00143551
        4564    -5.97657    -5.98572  0.00143519
        4565    -5.97693    -5.98572  0.00143488
        4566    -5.97716    -5.98572  0.00143457
        4567    -5.97696    -5.98571  0.00143425
        4568    -5.97722    -5.98571  0.00143394
        4569    -5.97794    -5.98571  0.00143363
        4570    -5.97822    -5.98571  0.00143332
        4571    -5.97879    -5.98571    0.001433
        4572     -5.9792    -5.98571  0.00143269
        4573     -5.9793     -5.9857  0.00143238
        4574    -5.97953     -5.9857  0.00143207
        4575    -5.98005     -5.9857  0.00143175
        4576    -5.98069     -5.9857  0.00143144
        4577    -5.98086     -5.9857  0.00143113
        4578     -5.9813     -5.9857  0.00143082
        4579    -5.98141     -5.9857   0.0014305
        4580     -5.9818     -5.9857  0.00143019
        4581     -5.9817     -5.9857  0.00142988
        4582    -5.98203     -5.9857  0.00142957
        4583    -5.98188    -5.98569  0.00142926
        4584     -5.9817    -5.98569  0.00142894
        4585    -5.98179    -5.98569  0.00142863
        4586    -5.98201    -5.98569  0.00142832
        4587    -5.98191    -5.98569  0.00142801
        4588    -5.98193    -5.98569   0.0014277
        4589    -5.98209    -5.98569  0.00142739
        4590    -5.98224    -5.98569  0.00142708
        4591    -5.98222    -5.98569  0.00142677
        4592    -5.98219    -5.98569  0.00142646
        4593    -5.98245    -5.98569  0.00142615
        4594    -5.98257    -5.98569  0.00142584
        4595    -5.98253    -5.98569  0.00142553
        4596    -5.98279    -5.98569  0.00142522
        4597    -5.98292    -5.98568  0.00142491
        4598     -5.9829    -5.98568   0.0014246
        4599    -5.98274    -5.98568  0.00142429
        4600     -5.9829    -5.98568  0.00142398
        4601    -5.98293    -5.98568  0.00142367
        4602    -5.98297    -5.98568  0.00142336
        4603    -5.98289    -5.98568  0.00142305
        4604    -5.98269    -5.98568  0.00142274
        4605    -5.98266    -5.98568  0.00142243
        4606    -5.98297    -5.98568  0.00142212
        4607     -5.9833    -5.98568  0.00142181
        4608    -5.98367    -5.98568  0.00142151
        4609    -5.98391    -5.98568   0.0014212
        4610    -5.98389    -5.98568  0.00142089
        4611    -5.98421    -5.98568  0.00142058
        4612    -5.98441    -5.98568  0.00142027
        4613     -5.9848    -5.98568  0.00141997
        4614    -5.98492    -5.98568  0.00141966
        4615    -5.98569    -5.98568  0.00141935
        4616    -5.98619    -5.98568  0.00141904
        4617    -5.98659    -5.98568  0.00141874
        4618    -5.98672    -5.98568  0.00141843
        4619    -5.98719    -5.98568  0.00141812
        4620    -5.98771    -5.98568  0.00141781
        4621    -5.98843    -5.98568  0.00141751
        4622    -5.98903    -5.98568   0.0014172
        4623    -5.99015    -5.98568  0.00141689
        4624    -5.99131    -5.98568  0.00141659
        4625    -5.99191    -5.98568  0.00141628
        4626    -5.99288    -5.98568  0.00141598
        4627     -5.9936    -5.98569  0.00141567
        4628    -5.99454    -5.98569  0.00141537
        4629    -5.99553    -5.98569  0.00141506
        4630    -5.99645    -5.98569  0.00141476
        4631    -5.99759    -5.98569  0.00141446
        4632    -5.99865     -5.9857  0.00141415
        4633    -6.00038     -5.9857  0.00141385
        4634     -6.0019     -5.9857  0.00141355
        4635    -6.00334    -5.98571  0.00141325
        4636    -6.00501    -5.98571  0.00141295
        4637    -6.00631    -5.98572  0.00141266
        4638      -6.008    -5.98572  0.00141236
        4639    -6.01021    -5.98573  0.00141206
        4640    -6.01235    -5.98573  0.00141177
        4641    -6.01411    -5.98574  0.00141148
        4642    -6.01624    -5.98574  0.00141119
        4643    -6.01828    -5.98575  0.00141091
        4644    -6.02067    -5.98576  0.00141062
        4645    -6.02341    -5.98577  0.00141034
        4646    -6.02589    -5.98578  0.00141006
        4647    -6.02823    -5.98579  0.00140979
        4648     -6.0306     -5.9858  0.00140952
        4649    -6.03236    -5.98581  0.00140925
        4650    -6.03487    -5.98582  0.00140899
        4651    -6.03706    -5.98583  0.00140873
        4652    -6.03936    -5.98584  0.00140847
        4653    -6.04161    -5.98585  0.00140822
        4654    -6.04426    -5.98586  0.00140798
        4655    -6.04653    -5.98588  0.00140773
        4656    -6.04842    -5.98589  0.00140749
        4657    -6.05036     -5.9859  0.00140726
        4658    -6.05204    -5.98592  0.00140703
        4659    -6.05375    -5.98593   0.0014068
        4660    -6.05518    -5.98595  0.00140658
        4661    -6.05648    -5.98596  0.00140636
        4662    -6.05763    -5.98598  0.00140614
        4663    -6.05863    -5.98599  0.00140593
        4664    -6.05993    -5.98601  0.00140571
        4665    -6.06091    -5.98602   0.0014055
        4666    -6.06158    -5.98604   0.0014053
        4667    -6.06223    -5.98606  0.00140509
        4668    -6.06256    -5.98607  0.00140489
        4669    -6.06272    -5.98609  0.00140468
        4670    -6.06316    -5.98611  0.00140448
        4671    -6.06328    -5.98612  0.00140427
        4672    -6.06339    -5.98614  0.00140407
        4673    -6.06273    -5.98616  0.00140386
        4674    -6.06235    -5.98617  0.00140366
        4675    -6.06167    -5.98619  0.00140345
        4676    -6.06099     -5.9862  0.00140324
        4677    -6.06001    -5.98622  0.00140303
        4678    -6.05858    -5.98624  0.00140282
        4679    -6.05702    -5.98625   0.0014026
        4680    -6.05579    -5.98627  0.00140238
        4681    -6.05413    -5.98628  0.00140215
        4682    -6.05236    -5.98629  0.00140192
        4683    -6.05033    -5.98631  0.00140169
        4684    -6.04851    -5.98632  0.00140146
        4685    -6.04646    -5.98633  0.00140122
        4686    -6.04432    -5.98635  0.00140097
        4687    -6.04212    -5.98636  0.00140072
        4688    -6.04002    -5.98637  0.00140047
        4689    -6.03772    -5.98638  0.00140021
        4690    -6.03538    -5.98639  0.00139995
        4691    -6.03301     -5.9864  0.00139969
        4692    -6.03078    -5.98641  0.00139943
        4693     -6.0287    -5.98642  0.00139916
        4694    -6.02646    -5.98643  0.00139888
        4695    -6.02379    -5.98644  0.00139861
        4696     -6.0216    -5.98644  0.00139833
        4697    -6.01929    -5.98645  0.00139805
        4698    -6.01717    -5.98646  0.00139777
        4699     -6.0148    -5.98646  0.00139748
        4700    -6.01248    -5.98647   0.0013972
        4701    -6.01068    -5.98647  0.00139691
        4702     -6.0085    -5.98648  0.00139662
        4703    -6.00669    -5.98648  0.00139633
        4704    -6.00482    -5.98649  0.00139604
        4705    -6.00257    -5.98649  0.00139575
        4706    -6.00086    -5.98649  0.00139545
        4707    -5.99939     -5.9865  0.00139516
        4708    -5.99756     -5.9865  0.00139487
        4709    -5.99642     -5.9865  0.00139457
        4710    -5.99552     -5.9865  0.00139428
        4711    -5.99396     -5.9865  0.00139398
        4712    -5.99293    -5.98651  0.00139369
        4713    -5.99153    -5.98651  0.00139339
        4714    -5.99067    -5.98651  0.00139309
        4715    -5.98957    -5.98651   0.0013928
        4716     -5.9887    -5.98651   0.0013925
        4717    -5.98774    -5.98651  0.00139221
        4718    -5.98699    -5.98651  0.00139191
        4719    -5.98644    -5.98651  0.00139162
        4720     -5.9858    -5.98651  0.00139132
        4721     -5.9852    -5.98651  0.00139103
        4722    -5.98479    -5.98651  0.00139074
        4723    -5.98426    -5.98651  0.00139044
        4724    -5.98392    -5.98651  0.00139015
        4725    -5.98375    -5.98651  0.00138985
        4726    -5.98285    -5.98651  0.00138956
        4727    -5.98227     -5.9865  0.00138926
        4728     -5.9817     -5.9865  0.00138897
        4729    -5.98161     -5.9865  0.00138868
        4730    -5.98077     -5.9865  0.00138838
        4731     -5.9804     -5.9865  0.00138809
        4732     -5.9799     -5.9865   0.0013878
        4733    -5.97955     -5.9865  0.00138751
        4734    -5.97952     -5.9865  0.00138721
        4735    -5.97889    -5.98649  0.00138692
        4736    -5.97873    -5.98649  0.00138663
        4737    -5.97828    -5.98649  0.00138634
